product_url,brand,product_name,number_of_reviews,star_rating,Price,Fragrance Family,Scent Type,Key Notes,Fragrance Description,COMPOSITION,Features,Description,Ingredients,Details
https://www.ulta.com/p/coco-mademoiselle-eau-de-parfum-spray-pimprod2015831,CHANEL,COCO MADEMOISELLE Eau de Parfum Spray,264,4.6,146,Floral,,Orange,,Sparks of fresh and vibrant Orange immediately awaken the senses.,,"'COCO MADEMOISELLE Eau de Parfum is an irresistibly sexy and spirited, sparkling oriental fragrance that recalls a daring young Coco Chanel.'","'\nAlcohol, Parfum (Fragrance), Aqua (Water), Linalool, Limonene, Benzyl Salicylate, Citronellol, Geraniol, Hexyl Cinnamal, Coumarin, Citral, Benzyl Alcohol, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, CI 14700 (Red 4), CI 42090 (Blue 1), IL28-1.\nDisclaimer: Please be aware that ingredient lists may change or vary from time to time. To confirm that a CHANEL product is suitable for your personal use, please consult the list of ingredients that is included on the product packaging.'","[""'Details\\nComposition\\nSparks of fresh and vibrant Orange immediately awaken the senses.\\nA clear and sensual heart reveals the transparent accords of Jasmine and May Rose.\\nThe scent finally unfurls with the vibrant accents of Patchouli and Vetiver.\\nFragrance Family\\nFloral\\nKey Notes\\nOrange\\nJasmine'""]"
https://www.ulta.com/p/cloud-eau-de-parfum-pimprod2000100,Ariana Grande,Cloud Eau de Parfum,2302,4.3,65,Warm & Spicy,Gourmand,Top - lavender blossom,,,,'Ariana Grande Cloud Eau de Parfum is an uplifting fragrance. Inspiring. Dreamy. Playful.',"'\nAlcohol Denat., Fragrance (Parfum), Aqua/Water/Eau, Ethylhexyl Methoxycinnamate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, BHT, Limonene, Linalool, Hexyl Cinnamal, Tocopherol.'","[""'Details\\nFragrance Family\\nWarm & Spicy\\nScent Type\\nGourmand\\nKey Notes\\nTop - lavender blossom"", 'juicy pear', 'bergamot\\nMiddle - crème de coconut', 'indulgent praline', 'vanilla orchid\\nBase - sensual musks', ""creamy blonde woods'""]"
https://www.ulta.com/p/eilish-eau-de-parfum-pimprod2030620,Billie Eilish,Eilish Eau de Parfum,1904,4.5,68,Amber Gourmand,,Top - sugared petals,,,Vegan,"'Eilish Eau de Parfum is a captivating Amber Gourmand fragrance featuring notes of sugared petals, creamy vanilla, and warm musks.'","'\nAlcohol Denat., Fragrance (Parfum), Water (Aqua), Citric Acid, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Propylene Glycol, Linalool, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Benzyl Salicylate, Benzyl Benzoate, Limonene, Yellow 5, Red 4, Blue 1.'","[""'Details\\nFeatures\\nVegan\\nClean Ingredients\\nParaben Free\\nCarton made with 100% Wind Energy & Envirofoil\\nBiodegradable Cello Wrap\\nFragrance Family\\nAmber Gourmand\\nKey Notes\\nTop - sugared petals"", 'mandarin', 'warm berries\\nMiddle - creamy vanilla', 'soft spices', 'cocoa\\nBase - sleek woods', 'warm musks', ""tonka beans'""]"
https://www.ulta.com/p/her-eau-de-parfum-pimprod2001011,Burberry,Her Eau de Parfum,2897,4.5,112,Gourmand,Fruity Gourmand,Top - red and dark berries,,,,"'Burberry Her Eau de Parfum is the embodiment of the Londoner attitude - adventurous, spirited and bold. A vibrant fruity gourmand capturing the spirit of London.'","'\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Ethylhexyl Methoxycinnamate, Alpha-Isomethyl Ionone, Ethylhexyl Salicylate, Limonene, Butyl Methoxydibenzoylmethane, Hexyl Cinnamal, Citronellol, Linalool, BHT, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate, Ext. Violet 2 (CI 60730), Red 33 (CI 17200), Yellow 5 (CI 19140).'","[""'Details\\nFragrance Family\\nGourmand\\nScent Type\\nFruity Gourmand\\nKey Notes\\nTop - red and dark berries\\nMiddle - floral with a scent of jasmine\\nBase - sensual musk-amber'""]"
https://www.ulta.com/p/donna-born-in-roma-eau-de-parfum-pimprod2016295,Valentino,Donna Born In Roma Eau de Parfum,5279,4.8,115,Warm Floral,,Top - blackcurrant,,,Valentino Donna Born In Roma Eau de Parfum is a modern haute couture floriental vanilla perfume.,"'Valentino Donna Born In Roma Eau de Parfum is a modern haute couture floriental. Three qualities of jasmine bring a luxurious femininity that is blended with vanilla bourbon, the most expensive extract in the world.'","'\nAlcohol, Parfum / Fragrance, Aqua / Water, Benzyl Salicylate, Hydroxycitronellal, Benzyl Alcohol, Limonene , Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Linalool, Alpha-Isomethyl Ionone, Isoeugenol, Methyl Anthranilate, Citronellol, Benzyl Benzoate, Coumarin, Geraniol, Benzyl Cinnamate, Tris (Tetramethylhydroxypiperidinol) Citrate, Citral, Farnesol, Eugenol, Ci 14700 / Red 4, Ci 60730 / Ext. Violet 2.'","[""'Details\\nFeatures\\nValentino Donna Born In Roma Eau de Parfum is a modern haute couture floriental vanilla perfume.\\nThree qualities of jasmine bring a luxurious femininity that is blended with vanilla bourbon"", 'the most expensive extract in the world. This is twisted with radiant trio of modern wood', 'giving an edgy touch reminiscent of Rome street culture.\\nThe perfume bottle is designed with the iconic Valentino stud', 'the signature of Valentino Couture', ""which is inspired by Roma architecture.\\nFragrance Family\\nWarm Floral\\nKey Notes\\nTop - blackcurrant\\nMiddle - jasmine grandiflorum absolute\\nBase - bourbon vanilla'""]"
https://www.ulta.com/p/black-opium-eau-de-parfum-xlsImpprod12951153,Yves Saint Laurent,Black Opium Eau de Parfum,6285,4.7,139,Warm & Spicy,,Top - coffee,,,The opening notes of adrenaline-rich coffee and the sweet sensuality of vanilla recline into the softness of white flowers for a modern,"""Yves Saint Laurent Black Opium Eau de Parfum is a seductively intoxicating warm and spicy women's fragrance with notes of coffee, vanilla, and white flower.""","'\nAlcohol, Water, Benzyl Salicylate, Benzyl Alcohol, Hydroxycitronellal, Butyl Methoxydibenzoylmethane, Hexyl Cinnamal, Limonene, Linalool, Geraniol, Citronellol, Cinnamyl Alcohol, Methyl Anthranilate, Amyl Cinnamal, Citral, Coumarin, Benzyl Benzoate, Ci 15985 / Yellow 6, Ci 17200 / Red 33.'","['""Details\\nFeatures\\nThe opening notes of adrenaline-rich coffee and the sweet sensuality of vanilla recline into the softness of white flowers for a modern', 'young', 'addictive women\'s floral perfume with a seductively warm twist.\\nYSL Black Opium is a long-lasting gourmand perfume for women with a combination of black coffee and white flowers to create a sensuous perfume with an edge.\\nFragrance Family\\nWarm & Spicy\\nSweet Gourmand\\nKey Notes\\nTop - coffee\\nMiddle - white flowers\\nBase - vanilla""']"
https://www.ulta.com/p/good-girl-eau-de-parfum-xlsImpprod16461053,Carolina Herrera,Good Girl Eau de Parfum,685,4.6,103,Floral,,Top - sambac jasmine,,,,"""Carolina Herrera Good Girl Eau de Parfum is the ultimate femme fatale fragrance with sensual jasmine and the seductive tonka bean. It's so good to be bad.""","'\nAlcohol Denat., Parfum (Fragrance), Aqua (Water), Linalool, Hydroxycitronellal, Benzyl Salicylate, Coumarin, Ethylhexyl Methoxycinnamate, Benzyl Benzoate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Limonene, Geraniol, Citronellol, Isoeugenol, Hexyl Cinnamal, Benzyl Alcohol, Citral, Ci 60730 (Ext. Violet 2).'","[""'Details\\nFragrance Family\\nFloral\\nKey Notes\\nTop - sambac jasmine"", 'tuberose crystal\\nMiddle - velvet almond\\nBase - tonka bean', 'cocoa', ""coffee bean'""]"
https://www.ulta.com/p/la-vie-est-belle-eau-de-parfum-xlsImpprod4570079,Lancôme,La Vie Est Belle Eau de Parfum,8579,4.7,102,Floral,,Top - iris,,,La Vie Est Belle Eau de Parfum by Lancôme is an energizing floral perfume for women,"'Lancôme La Vie Est Belle Eau de Parfum, French for ""life is beautiful,"" blends fresh spring iris with decadent spun sugar and warm vanilla for a floral gourmand scent that inspires your path to happiness.'","'\nAlcohol, Fragrance, Water, Linalool, Benzyl Salicylate, Limonene, Methyl Anthranilate, Tris (Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Bht, CI 14700 (Red 4), CI 17200 (Red 33), Geraniol, Alpha-Isomethyl Ionone, Coumarin, Farnesol, Citral, Citronellol, Benzyl Alcohol, Benzyl Benzoate.'","[""'Details\\nFeatures\\nLa Vie Est Belle Eau de Parfum by Lancôme is an energizing floral perfume for women"", 'for those who seek happiness and aim to inspire others.\\nAbout The Bottle: Brought to life with the expression of Julia Robert’s iconic smile', 'the luxe fragrance bottle captures the essence of happiness in the shape of a smile formed at the base', 'showcasing the floral scent within.\\nScent Type: Sweet Floral\\nFragrance Family\\nFloral\\nKey Notes\\nTop - iris\\nMiddle - patchouli\\nBase - spun sugar', ""warm vanilla'""]"
https://www.ulta.com/p/her-elixir-de-parfum-pimprod2034780,Burberry,Her Elixir de Parfum,644,4.4,148,Gourmand,Fruity,Top - strawberry,,,,"'Burberry Her Elixir de Parfum: a bold and sensual fragrance for women. An intense addition to the Burberry Her family, Her Elixir de Parfum offers signature fruity gourmand notes alongside a daring burst of dark red berries with jasmine, rounded with sensual and addictive vanilla and amber.'","'\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Alpha-isomethyl Ionone, Limonene, Hexyl Cinnamal, Linalool, Citronellol.'","[""'Details\\nFragrance Family\\nGourmand\\nScent Type\\nFruity\\nGourmand\\nKey Notes\\nTop - strawberry"", 'blackberry accord\\nMiddle - jasmine accord\\nBase - vanilla', 'amber', ""sandalwood'""]"
https://www.ulta.com/p/paradoxe-eau-de-parfum-pimprod2034721,Prada,Paradoxe Eau de Parfum,431,4.7,142,Floral,,Neroli,,A floral ambery fragrance that embraces the paradoxes of iconic ingredients to reveal new scented sensations.,,"""Prada Paradoxe Eau de Parfum, a floral women's fragrance, is an invitation to explore and express the paradoxical multi-dimensionality of women. The celebration of being never the same, always yourself.""","'\nAlcohol, Parfum/Fragrance, Aqua/Water/Eau, Limonene, Linalool, Benzyl Salicylate, Benzyl Alcohol, Methyl Anthranilate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coumarin, Hydroxycitronellal, Citronellol, Geraniol, Citral, Tris(Tetramethylhydroxypiperidinol) Citrate, Farnesol, Benzyl Benzoate, CI 17200/Red 33.'","[""'Details\\nComposition\\nA floral ambery fragrance that embraces the paradoxes of iconic ingredients to reveal new scented sensations.\\nTilted yet powerfully grounded"", 'displaced yet stable', 'the bottle forms an aesthetic right angle', 'sweeping optimistically upward from base to cap.\\nEncapsulating the very essence of Prada', 'the Prada Paradoxe Eau de Parfum refillable bottle reinvents the most iconic code of the brand.\\nThe entire Prada Paradoxe range is refillable', ""allowing for less packaging material.\\nA single 1.6 oz bottle of Prada Paradoxe helps avoid the use of 40% less materials in total as opposed to three 1.6 oz bottles of Prada Paradoxe. This includes:\\n29% of glass\\n67% of metals\\n46% of plastics\\n39% of cardboard.\\nFragrance Family\\nFloral\\nKey Notes\\nNeroli\\nAmber\\nMusk'""]"
https://www.ulta.com/p/mod-vanilla-eau-de-parfum-pimprod2036424,Ariana Grande,MOD Vanilla Eau de Parfum,56,4.7,68,Gourmand Musk,,Top - pink freesia,,,Cruelty Free,"'Ariana Grande MOD, the fragrance collection. MOD Vanilla Eau de Parfum is an instantly addicting fragrance opening with dark plum and musk. A touch of gourmand is heightened to a sophisticated level with Orrisand Praline. Vanilla absolute and cocoa unveil its unforgettable signature.'",'Shipping & Coupon Restrictions',"[""'Details\\nFeatures\\nCruelty Free\\n100% Vegan\\nClean Ingredients\\nFragrance Family\\nGourmand Musk\\nKey Notes\\nTop - pink freesia"", 'juicy plum', 'creamy musks\\nMiddle - orris butter', 'white praline', 'jasmine petals\\nBase - vanilla absolute', ""cocoa butter'""]"
https://www.ulta.com/p/miss-dior-eau-de-parfum-pimprod2027834,Dior,Miss Dior Eau de Parfum,5320,4.6,148,Floral,,Lily-of-the-Valley,,Alive with notes of Grasse Rose,,"""Miss Dior's Eau de Parfum is a couture dream - a multi-colored fragrance composition in a reinvented bottle adorned by an exceptional bow.""",'Shipping & Coupon Restrictions',"[""'Details\\nComposition\\nAlive with notes of Grasse Rose"", 'Peony', 'Iris and Lily-of-the-Valley', 'the new Miss Dior perfume for women sparkles with fresh', 'floral notes.\\nA dazzling bouquet of countless flowers in endless colors', ""Miss Dior Eau de Parfum captures the eternally optimistic essence of love.\\nFragrance Family\\nFloral\\nKey Notes\\nLily-of-the-Valley\\nPeony\\nCentifolia Rose'""]"
https://www.ulta.com/p/cloud-20-intense-eau-de-parfum-pimprod2028401,Ariana Grande,Cloud 2.0 Intense Eau de Parfum,320,4.2,68,Gourmand,Sweet,Top - lavender blossom,,,,'Enhanced. Addictive. Dreamy. Ariana Grande Cloud 2.0 Intense Eau de Parfum will leave you in awe and dreaming of what is yet to come.',"'\nAlcohol Denat., Fragrance (Parfum), Aqua/Water/Eau, Limonene, Linalool, Hexyl Cinnamal, Citronellol, Coumarin, Citral, Benzyl Benzoate, Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Citric Acid, Triethanolamine.'","[""'Details\\nFragrance Family\\nGourmand\\nScent Type\\nSweet\\nKey Notes\\nTop - lavender blossom"", 'juicy pear', 'bergamot\\nMiddle - creme de coconut', 'indulgent praline', 'vanilla orchid\\nBase - sensual musks', 'creamy blonde woods', 'dry cashmeran', ""ambrox'""]"
https://www.ulta.com/p/romance-eau-de-parfum-fs300428,Ralph Lauren,Romance Eau de Parfum,4761,4.7,108,Fresh Floral,,Top - Mandarin Essence,,,Ralph Lauren Romance Eau de Parfum is a light,"""Ralph Lauren Romance Eau de Parfum is a clean and fresh women's fragrance with notes of mandarin, violet leaves, jasmine, woody oakmoss, and white musk.""","'\nAlcohol, Parfum/Fragrance, Aqua/Water, Hydroxycitronellal, Citronellol, Geraniol, Benzyl Alcohol, Linalool, Alpha-Isomethyl, Ionone, T-Butyl Alcohol, Limonene, Hexyl Cinnamal, Coumarin, Cinnamyl Alcohol, Citral, Benzyl Benzoate, Eugenol, Farnesol, Denayonium Benzoate.'","[""'Details\\nFeatures\\nRalph Lauren Romance Eau de Parfum is a light"", 'crisp perfume for women that evokes the soft', 'sweetly enveloping essence of romantic love.\\nA quintessentially classic feminine fragrance', 'Romance greets you with the fresh', 'sparkling notes of mandarin', 'pink pepper', 'and violet leaves.\\nThe love affair evolves into a dreamy bouquet of roses', 'jasmine', 'marigolds and geranium.\\nAs fresh as it is luxurious', 'this pure floral perfume finds its happily ever after in the sensual embrace of white musk', 'patchouli and oakmoss.\\nA white floral fragrance', 'the clean and fresh perfumes of citrus and pink pepper combine with a base of woody', 'natural scents to bring lingering mystique to this dreamy floral', 'fresh fragrance.\\nFragrance Family\\nFresh Floral\\nKey Notes\\nTop - Mandarin Essence', 'Pink Pepper', 'White Violet Leaves\\nMiddle - Rose', 'Jasmine', 'Marigold', 'Geranium\\nBase - Patchouli', 'Oakmoss', ""Musks'""]"
https://www.ulta.com/p/flowerbomb-eau-de-parfum-xlsImpprod18531267,Viktor&Rolf,Flowerbomb Eau de Parfum,9142,4.8,220,Fresh Floral,,Top - cattleya orchid,,,The ultimate floral fantasy,"'A lavish floral perfume for women, Viktor&Rolf Flowerbomb Eau de Parfum is an explosion of cattleyas, freesia, sambac jasmine, and rose petals.'","'\nAlcohol, Parfum / Fragrance, Aqua / Water, Benzyl Salicylate, Linalool, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Limonene, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Coumarin, Benzyl Alcohol, Benzyl Benzoate, Citral, CI 19140 / Yellow 5, CI 60730 / Ext. Violet 2, CI 17200 / Red 33.'","['""Details\\nFeatures\\nThe ultimate floral fantasy', ""Flowerbomb Eau de Parfum by Viktor&Rolf is a women's fragrance that bursts with an explosion of flowers.\\nOpulent"", 'sensual', 'and ultra-feminine', 'this iconic Viktor&Rolf perfume for women is a whirl of dozens of cattleyas', 'hundreds of sambac jasmine', 'thousands of freesia and millions of rose petals.\\nA garden party in a perfume bottle', 'this heady bouquet is anchored by patchouli and vanilla for a lavish composition that is every bit as balanced as it is intoxicating.\\nThe elegant fragrance is presented in a luxurious diamond grenade-shaped bottle', 'a glamorous homage to the transformational power of beauty', 'positivity and the creative spirit.\\nFragrance Family\\nFresh Floral\\nKey Notes\\nTop - cattleya orchid', 'freesia', 'centifolia rose\\nMiddle - sambac jasmine', 'India osmanthus\\nBase - patchouli', 'vanilla""']"
https://www.ulta.com/p/light-blue-eau-de-toilette-VP11736,Dolce&Gabbana,Light Blue Eau de Toilette,1748,4.6,62,Floral,Floral Fruity,Cedar,,,,"'This colorful, fresh, floral fruity Dolce&Gabbana Light Blue Eau de Toilette reflects the sensuality of the Mediterranean lifestyle.'","'\nAlcohol, Parfum (Fragrance), Aqua (Water), Limonene, Ethylhexyl Methoxycinnamate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Citral, Cinnamal, Linalool, Bht.'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nFloral Fruity\\nKey Notes\\nCedar"", 'Green Apple', 'Bluebell\\nBamboo', 'Jasmine', 'Rose\\nCitron Wood', 'Amber', ""Musk'""]"
https://www.ulta.com/p/black-opium-extreme-eau-de-parfum-pimprod2026641,Yves Saint Laurent,Black Opium Extreme Eau de Parfum,748,4.7,110,Gourmand,Warm & Spicy,Coffee,,,,"'A bold twist on the classic Yves Saint Laurent Eau de Parfum, Black Opium Extreme Eau de Parfum takes the seduction to the extreme with indulgent and decadent notes of coffee, vanilla bourbon and jasmine.'","'\nAlcohol, Parfum / Fragrance, Aqua / Water, Benzyl Salicylate, Benzyl Alcohol, Hydroxycitronellal, Linalool, Hexyl Cinnamal, Butyl Methoxydibenzoylmethane, Limonene, Coumarin, Geraniol, Citronellol, Cinnamyl Alcohol, Farnesol, Methyl Anthranilate, Amyl Cinnamal, Benzyl Benzoate, Citral, Eugenol.'","[""'Details\\nFragrance Family\\nGourmand\\nScent Type\\nWarm & Spicy\\nKey Notes\\nCoffee\\nVanilla Bourbon\\nJasmine'""]"
https://www.ulta.com/p/idole-eau-de-parfum-pimprod2008623,Lancôme,Idôle Eau de Parfum,14206,4.6,60,Fresh Floral,,Top - bergamot,,,This fresh floral fragrance,"'Sophisticated, yet modern, Idôle Eau de Parfum by Lancôme empowers you to dream bigger. This fresh fragrance pulsates through the day bursts of inviting florals, energizing citrus and sultry white musks.'","'\nAlcohol, Parfum / Fragrance, Aqua / Water / Eau, Methyl Anthranilate, Tris(Tetramethylhydroxypiperidinol) Citrate, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, CI 14700 / Red 4, CI 60730 / Ext. Violet 2, Linalool, Geraniol, Eugenol, Alpha-Isomethyl Ionone, Methyl-2-Octynoate, Coumarin, Farnesol, Limonene, Hydroxycitronellal, Citral, Citronellol, Hexyl Cinnamal, Benzyl Alcohol, Benzyl Benzoate, Benzyl Salicylate.'","['""Details\\nFeatures\\nThis fresh floral fragrance', 'created by women', 'for a generation of women that dreams big and stands strong\\nAt the heart of this radiant fragrance', 'a sustainably sourced radiant rose meets jasmine absolutes for an intense softness which blooms gracefully\\nA base of sultry white musks and sweet vanilla give depth\\nAt the top', ""notes of bergamot explode with juicy pear and a touch of pink peppercorn\\nIdôle comes to life in the world's thinnest perfume bottle; With its sleek silhouette"", 'this perfume bottle embodies female determination\\nFragrance Family\\nFresh Floral\\nKey Notes\\nTop - bergamot', 'juicy pear', 'pink peppercorn\\nMiddle - rose', 'jasmine\\nBase - white musks', 'vanilla', 'patchouli', 'cedarwood""']"
https://www.ulta.com/p/bright-crystal-eau-de-toilette-VP12312,Versace,Bright Crystal Eau de Toilette,1111,4.6,85,Floral,Floral,Top - Yuzu,,,,"'Versace Bright Crystal Eau de Toilette is a sparkling floral scent featuring notes of yuzu, rose and magnolia.'","'\nAlcohol, Denat. (Sd Alcohol 39-C), Fragrance, Water, Butylphenyl, Methylpropional, Ethylhexyl Methoxycinnamate, Hydroxysohexyl 3-Cyclohexene Carboxaldehyde, Linalool, Citronellol, Ethylhexyl Salicylate, Butyl, Methoxydibenzoylmethane, Limonene, Geraniol, Ci 17200 (Red 33), Ci 15985 (Yellow 6).'","[""'Details\\nFragrance Family\\nFloral\\nScent Type\\nFloral\\nFruity\\nMusky\\nKey Notes\\nTop - Yuzu"", 'Iced Accord', 'Pomegranate,\\nMiddle - Peony', 'Magnolia', 'Lotus Flower\\nBase - Acajou', 'Vegetal Amber', ""Musk'""]"
https://www.ulta.com/p/mod-blush-eau-de-parfum-pimprod2036423,Ariana Grande,MOD Blush Eau de Parfum,31,4.7,68,Amber Woody,,Top - passionfruit,,,Cruelty Free,"'Ariana Grande MOD, the fragrance collection. MOD Blush Eau de Parfum opens with a blend of Bergamot and Passion Fruit for an alluring introduction. Dewy Rose and Magnolia with a touch of pear create a breathtaking evolution on skin. Ambrox and musk leave an intimately luxurious impression.'",'Shipping & Coupon Restrictions',"[""'Details\\nFeatures\\nCruelty Free\\n100% Vegan\\nClean Ingredients\\nFragrance Family\\nAmber Woody\\nKey Notes\\nTop - passionfruit"", 'italian bergamot', 'bright raspberry', 'pink pepper\\nMiddle - dewy magnolia', 'pink rose petals', 'juicy pear\\nBase - ambrox', 'dreamwood', ""radiant musks'""]"
https://www.ulta.com/p/flora-gorgeous-gardenia-eau-de-parfum-pimprod2026913,Gucci,Flora Gorgeous Gardenia Eau de Parfum,878,4.3,92,Rich White Floral,,Top - pear blossom,,,This product is a 2022 Allure Best of Beauty award winner.,"'Gucci Flora Gorgeous Gardenia Eau de Parfum is a delicious potion of joy built around the Gardenia flower blended with solar Jasmine absolute, cheerful Pear Blossom accord and sweet Brown Sugar accord. A signature floral scent for all free-spirited women full of positive energy.'","'\nAlcohol Denat., Parfum/Fragrance, Aqua/Water/Eau, Benzyl Salicylate, Hydroxycitronellal, Limonene, Coumarin, Linalool, Farnesol, Benzyl Benzoate, Citronellol, Benzyl Alcohol.'","[""'Details\\nFeatures\\nThis product is a 2022 Allure Best of Beauty award winner.\\nFragrance Family\\nRich White Floral\\nKey Notes\\nTop - pear blossom\\nMiddle - white gardenia"", 'jasmine\\nBase - brown sugar', ""patchouli'""]"
https://www.ulta.com/p/god-a-woman-eau-de-parfum-pimprod2026595,Ariana Grande,God Is A Woman Eau de Parfum,1105,4.1,55,Fruity Musk,,Top - ambrette,,,Cruelty Free,"'Empowered. Breathtaking. Natural. A breath of fresh air for the senses. Introducing God Is A Woman Eau de Parfum, the fragrance by Ariana Grande.'","'\nAlcohol Denat., Fragrance/Parfum, Water/Aqua/Eau, Farnesol.'","[""'Details\\nFeatures\\nCruelty Free\\n100% Vegan\\nClean Ingredients\\n91% Naturally Derived\\nRecyclable Carton\\nHolder Icon: This reusable base is made from 60% plant-based/sustainable materials\\nFragrance Family\\nFruity Musk\\nKey Notes\\nTop - ambrette"", 'juicy pear\\nMiddle - orris', 'turkish rose petals\\nBase - madagascar vanilla', ""creamy cedarwood'""]"
https://www.ulta.com/p/chance-eau-tendre-eau-de-parfum-spray-pimprod2015977,CHANEL,CHANCE EAU TENDRE Eau de Parfum Spray,182,4.5,146,Floral,,Grapefruit,,A constellation of enveloping notes of jasmine absolute and rose essence dazzles with an intoxicatingly soft and enveloping trail for a radiant and feminine scent.,,"'An enhanced interpretation of the unexpected floral-fruity fragrance, CHANEL CHANCE EAU TENDRE Eau de Parfum sweeps you into a whirlwind of tenderness.'","'\nAlcohol, Parfum (Fragrance), Aqua (Water), Alpha-Isomethyl Ionone, Citronellol, Linalool, Hydroxycitronellal, Hexyl Cinnamal, Limonene, Geraniol, Benzyl Benzoate, Eugenol, Citral, Butyl Methoxydibenzoylmethane, CI 17200 (Red 33), CI 14700 (Red 4), CI 60730 (Ext. Violet 2), CI 15985 (Yellow 6), CI 42090 (Blue 1), IL45.\nDisclaimer: Please be aware that ingredient lists may change or vary from time to time. To confirm that a CHANEL product is suitable for your personal use, please consult the list of ingredients that is included on the product packaging.'","[""'Details\\nComposition\\nA constellation of enveloping notes of jasmine absolute and rose essence dazzles with an intoxicatingly soft and enveloping trail for a radiant and feminine scent.\\nFragrance Family\\nFloral\\nKey Notes\\nGrapefruit\\nRose Accord'""]"
https://www.ulta.com/p/libre-eau-de-parfum-pimprod2008599,Yves Saint Laurent,Libre Eau de Parfum,4056,4.6,85,Warm Floral,,Top - lavender essence,,,A reinvention of the floral perfume,"'Libre Eau de Parfum is the fragrance of freedom from Yves Saint Laurent, a statement fragrance for those who live by their own rules.'","'\nAlcohol, Parfum / Fragrance, Aqua / Water, Limonene, Linalool, Benzyl Salicylate, Hydroxycitronellal, Benzyl Alcohol, Ethylhexyl Salicylate, Butyl Methoxydibenzoylmethane, Coumarin, Geraniol, Methyl Anthranilate, Citronellol, Citral, Isoeugenol, Alpha-Isomethyl Ionone, Farnesol, Ci 14700 / Red 4, Ci 19140 / Yellow 5, Ci 60730 / Ext. Violet 2.'","[""'Details\\nFeatures\\nA reinvention of the floral perfume"", 'YSL Libre combines lavender essence from France with the sensuality of Moroccan orange blossom', 'for a unique long-lasting floral fusion complemented by a daring note of musk accord.\\nThe sleek bottle is a couture statement featuring a black asymmetric cap like a sexy couture dress', 'gold chains around the neck that are reminiscent of the iconic YSL bags', ""completed with the timeless Yves Saint Laurent logo.\\nFragrance Family\\nWarm Floral\\nKey Notes\\nTop - lavender essence\\nMiddle - orange blossom\\nBase - musk accord'""]"
https://www.ulta.com/p/very-good-girl-glam-eau-de-parfum-pimprod2032391,Carolina Herrera,Very Good Girl Glam Eau de Parfum,382,4.4,140,Floral,,Top - black cherry,,,,"'Carolina Herrera Very Good Girl Glam Eau de Parfum is a dazzling evolution of Very Good Girl, this exuberant scent is defined by its sparkling cherry fragrance and stiletto bottle: the ultimate statement of feminine power.'",'Shipping & Coupon Restrictions',"[""'Details\\nFragrance Family\\nFloral\\nKey Notes\\nTop - black cherry"", 'bitter almond\\nMiddle - rose', 'lily\\nBase - vanilla bourbon', ""vetiver'""]"
https://www.ulta.com/p/very-good-girl-eau-de-parfum-pimprod2025902,Carolina Herrera,Very Good Girl Eau de Parfum,161,4.3,112,Floral,,Top - redcurrant,,,,"""Fun, fabulous and fearless, Very Good Girl Eau de Parfum is a bold interpretation of the iconic Good Girl scent. Evolving Carolina Herrera's vision of the duality of the modern woman, this irresistible fragrance will walk straight into your heart with its seductive rose scent and red-hot design.""","'\nAlcohol Denat., Parfum (Fragrance), Aqua (Water), Linalool, Limonene, Coumarin, Butyl Methoxydibenzoylmethane, Alpha-Isomethyl Ionone, Citral, Isoeugenol, Geraniol.'","[""'Details\\nFragrance Family\\nFloral\\nKey Notes\\nTop - redcurrant"", 'lychee\\nMiddle - rose\\nBase - vetiver', ""vanilla'""]"
